ID,lat,long,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,RUCC,eld_proportion,trate,race,rate,lat_s,long_s,Average.Birth.Weight_s,Average.Age.of.Mother_s,Average.LMP.Gestational.Age_s,PI_s,GDP_per_s,Precipitation_s,Temperature_s,edu_s,marriage_rate_s,Female.propotion_s,eld_proportion_s
3218,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2008,0.175567117,3,0.240005568,36.71,0,1.71,0.802092565,-2.298326055,1.30517587,-1.220871705,0.747400581,-0.749951273,-0.44736365,NA,NA,-0.713795398,0.222633504,-0.695580609,1.679256381
3219,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2009,0.173361522,3,0.243370028,37.29,0,2.29,0.802092565,-2.298326055,1.188590993,-1.100794027,0.861922705,-0.846504872,-0.537779358,NA,NA,-0.516988339,0.124063964,-0.764761352,1.735201411
3220,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2010,0.171981858,3,0.244943555,37.31,0,2.31,0.802092565,-2.298326055,0.825818198,-0.998728,0.36566017,-0.789544238,-0.519095285,NA,NA,-0.516988339,0.114104465,-0.808035924,1.761366387
3221,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2011,0.17024539,3,0.125237882,37.07,0,2.07,0.802092565,-2.298326055,1.124078765,-0.824615366,1.014618869,-0.69991109,-0.538229215,NA,NA,-0.516988339,0.145685763,-0.862502018,-0.229127608
3222,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2012,0.170358748,3,0.127428002,37.85,0,2.85,0.802092565,-2.298326055,0.880349834,-0.644498848,0.823748663,-0.631372009,-0.578613901,NA,NA,-0.516988339,0.130275414,-0.858946429,-0.19270978
3223,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2013,0.170293062,3,0.130645482,37.45,0,2.45,0.802092565,-2.298326055,1.204068141,-0.55444059,1.205489075,-0.587586848,-0.524681282,NA,NA,-0.516988339,0.019922121,-0.861006737,-0.139208768
3224,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2014,0.170243939,3,0.134024398,37.73,0,2.73,0.802092565,-2.298326055,1.08299923,-0.326293,1.167315034,-0.420764055,-0.513118842,NA,NA,-0.516988339,0.168994502,-0.86254753,-0.08302336
3225,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2015,0.168975902,3,0.137219311,37.37,0,2.37,0.802092565,-2.298326055,0.934013593,-0.314285232,0.861922705,-0.280824552,-0.47329428,NA,NA,-0.516988339,0.179680816,-0.902320808,-0.029897598
3226,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2016,0.169286623,3,0.139427281,38.1,0,3.1,0.802092565,-2.298326055,0.877167616,-0.212219206,0.823748663,-0.184337496,-0.434072534,NA,NA,0.007830486,0.156176574,-0.892574726,0.006817045
3227,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2017,0.16929907,3,0.14444082,38.13,0,3.13,0.802092565,-2.298326055,0.433971506,-0.044110456,0.671052499,-0.082527016,-0.387434527,NA,NA,0.007830486,0.062388219,-0.892184313,0.090183347
3228,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2018,0.169418755,3,0.148901074,38.62,0,3.62,0.802092565,-2.298326055,0.7948639,0.214056553,0.747400581,0.012961898,-0.379663063,NA,NA,0.007830486,-0.085575404,-0.88843027,0.164349496
3229,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2019,0.169326835,3,0.153791163,38.75,0,3.75,0.802092565,-2.298326055,0.491396068,0.045947803,0.480182293,0.149840432,-0.372098326,NA,NA,0.007830486,-0.200823648,-0.891313435,0.245663042
3230,42.4322,-122.7285,Jackson County,Not Hispanic or Latino,2020,0.169967152,3,0.157978398,39.16,0,4.16,0.802092565,-2.298326055,0.376836238,0.244075973,0.518356334,0.458332841,-0.431073947,NA,NA,0.007830486,-0.455318615,-0.871229238,0.315289368
3231,37.2035,-94.3406,Jasper County,Not Hispanic or Latino,2017,0.196870277,3,0.104078656,35.01,0,0.01,-0.247467263,-0.420026963,0.458416723,-1.418999875,-0.054254283,-0.473732122,-0.179155817,0.376996913,0.229284357,-0.563847162,0.570154573,-0.027385212,-0.580968179
3232,37.2035,-94.3406,Jasper County,Not Hispanic or Latino,2018,0.195929949,3,0.10585865,35.37,0,0.37,-0.247467263,-0.420026963,-0.034971636,-1.190852286,-0.28329853,-0.314162494,-0.189356861,-0.320703168,0.004630345,-0.563847162,0.513195619,-0.056879561,-0.551370022
3233,37.2035,-94.3406,Jasper County,Not Hispanic or Latino,2019,0.196077725,3,0.109149224,35.56,0,0.56,-0.247467263,-0.420026963,0.112567539,-1.238883357,-0.359646612,-0.377977036,-0.216871305,1.247298756,-0.029067756,-0.563847162,0.311822747,-0.052244416,-0.496653586
3234,37.2035,-94.3406,Jasper County,Not Hispanic or Latino,2020,0.196181367,3,0.111088197,35.89,0,0.89,-0.247467263,-0.420026963,0.121246314,-0.956700813,-0.779561065,-0.283286636,-0.303834381,0.254838623,0.072026549,-0.563847162,0.138790857,-0.048993579,-0.464411888
3235,33.5543,-86.8964,Jefferson County,Not Hispanic or Latino,2016,0.205224838,1,0.097026412,35.11,0,0.11,-0.979973188,0.072522119,-1.803561335,-0.308281349,-1.352171683,0.225366507,0.527394939,-0.190644094,0.813384787,0.448303428,0.007662471,0.234664137,-0.698234546
3236,33.5543,-86.8964,Jefferson County,Not Hispanic or Latino,2018,0.206145131,1,0.103454808,35.34,0,0.34,-0.979973188,0.072522119,-1.936780532,-0.098145411,-1.886608259,0.525607609,0.602453138,1.185307982,0.701057781,0.448303428,-0.076590004,0.263530068,-0.59134167
3237,33.5543,-86.8964,Jefferson County,Not Hispanic or Latino,2019,0.206066171,1,0.106907675,35.37,0,0.37,-0.979973188,0.072522119,-1.841747945,-0.032102688,-1.848434218,0.634138911,0.616490767,0.680873254,0.802152086,0.448303428,-0.104882723,0.261053407,-0.533926588
3238,33.5543,-86.8964,Jefferson County,Not Hispanic or Latino,2020,0.206482551,1,0.109729264,36.12,0,1.12,-0.979973188,0.072522119,-2.051340362,0.136006062,-2.039304423,0.833833846,0.495523767,1.726207871,0.712290482,0.448303428,0.043448326,0.274113591,-0.487008545
3239,38.1872,-85.6591,Jefferson County,Not Hispanic or Latino,2016,0.197338849,1,0.098985786,35.3,0,0.3,-0.050008621,0.15438867,-0.934092727,-0.182199786,-0.28329853,0.13693113,0.629056392,0.369096128,0.10572465,0.476418722,-0.16406096,-0.012687972,-0.665653615
3240,38.1872,-85.6591,Jefferson County,Not Hispanic or Latino,2017,0.19723182,1,0.102892793,35.47,0,0.47,-0.050008621,0.15438867,-0.641907301,-0.026098804,-0.092428324,0.23541447,0.622034308,0.431086901,0.09449195,0.476418722,-0.220716259,-0.016045046,-0.600686987
3241,38.1872,-85.6591,Jefferson County,Not Hispanic or Latino,2018,0.197206634,1,0.105877207,35.88,0,0.88,-0.050008621,0.15438867,-0.641907301,0.015928384,-0.245124489,0.381875167,0.653373783,1.540235549,-0.006602355,0.476418722,-0.327877858,-0.016835031,-0.551061451
3242,38.1872,-85.6591,Jefferson County,Not Hispanic or Latino,2019,0.197181322,1,0.109805309,35.99,0,0.99,-0.050008621,0.15438867,-0.806225442,0.099982759,-0.245124489,0.521548498,0.72382038,1.124532714,0.038328447,0.476418722,-0.450628041,-0.017628968,-0.48574405
3243,38.1872,-85.6591,Jefferson County,Not Hispanic or Latino,2020,0.197780794,1,0.113001687,36.08,0,1.08,-0.050008621,0.15438867,-0.633951758,0.11799441,-0.245124489,0.783061692,0.645626216,0.739825265,0.004630345,0.476418722,-0.803327209,0.001174085,-0.432593928
3244,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2004,0.227237654,1,0.128624975,37.6,1,2.6,-0.035174633,-0.168406251,-0.500153976,-0.968708581,-2.077478464,-1.143951177,-1.073774012,0.304066591,-0.186325565,-1.669715399,-0.190179103,0.92511862,-0.172806232
3245,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2009,0.215008934,1,0.139508826,37.5,1,2.5,-0.035174633,-0.168406251,-0.526190301,-0.842627018,0.480182293,-0.786084012,-1.050435533,0.611589449,-0.264954469,-1.219870693,-0.346879399,0.541552313,0.008172994
3246,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2010,0.19536979,1,0.142438498,35.17,0,0.17,-0.035174633,-0.168406251,0.405042256,-0.704537688,-0.054254283,-0.818490355,-1.06299561,-0.221639481,-0.141394762,-1.219870693,-0.404141299,-0.074449521,0.056888267
3247,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2011,0.212438085,1,0.074207092,35.52,1,0.52,-0.035174633,-0.168406251,-0.975316908,-0.872646438,0.06026784,-0.734912601,-1.052758603,0.403738031,-0.062765858,-1.219870693,-0.381923047,0.460915005,-1.077679549
3248,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2011,0.192665141,1,0.074207092,35.59,0,0.59,-0.035174633,-0.168406251,0.549977799,-0.746564875,0.251138046,-0.734912601,-1.052758603,0.403738031,-0.062765858,-1.219870693,-0.381923047,-0.159283603,-1.077679549
3249,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2012,0.191533468,1,0.077261447,35.53,0,0.53,-0.035174633,-0.168406251,0.288602025,-0.608475545,-0.054254283,-0.668303261,-1.050508108,-0.767401391,0.262982459,-1.219870693,-0.410654643,-0.194779684,-1.026891018
3250,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2013,0.212001057,1,0.080774041,38.91,1,3.91,-0.035174633,-0.168406251,-0.373009923,-1.220871705,0.938270787,-0.618995048,-1.038257278,0.043948442,-0.242489067,-1.219870693,-0.437838678,0.447207175,-0.968482781
3251,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2013,0.189905934,1,0.080774041,35.73,0,0.73,-0.035174633,-0.168406251,0.367144939,-0.578456125,-0.168776407,-0.618995048,-1.038257278,0.043948442,-0.242489067,-1.219870693,-0.437838678,-0.245828952,-0.968482781
3252,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2014,0.18872438,1,0.083703372,36.34,0,1.34,-0.035174633,-0.168406251,0.24405098,-0.440366795,0.06026784,-0.533687182,-1.051475014,-0.166333987,-0.343583373,-1.219870693,-0.37043056,-0.282889601,-0.919773178
3253,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2014,0.217380661,1,0.083703372,36.12,1,1.12,-0.035174633,-0.168406251,1.417566006,0.166025482,1.854447775,-0.533687182,-1.051475014,-0.166333987,-0.343583373,-1.219870693,-0.37043056,0.615943955,-0.919773178
3254,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2015,0.187440892,1,0.085920402,36.2,0,1.2,-0.035174633,-0.168406251,0.270376597,-0.458378447,-0.054254283,-0.442590093,-1.066069211,0.714907405,-0.062765858,-1.219870693,-0.354190019,-0.323147515,-0.882907884
3255,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2016,0.185275772,1,0.088164527,35.91,0,0.91,-0.035174633,-0.168406251,0.5750016,-0.350308536,-0.245124489,-0.377045437,-1.070697841,0.151520667,0.128190052,-0.732538927,-0.337932314,-0.391058717,-0.845592047
3256,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2016,0.22196152,1,0.088164527,37.78,1,2.78,-0.035174633,-0.168406251,2.262589399,-0.698533804,2.656102639,-0.377045437,-1.070697841,0.151520667,0.128190052,-0.732538927,-0.337932314,0.759627282,-0.845592047
3257,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2017,0.184439512,1,0.092987348,36.49,0,1.49,-0.035174633,-0.168406251,0.37365402,-0.038106572,-0.970431271,-0.304114531,-1.049912194,-0.29396205,0.128190052,-0.732538927,-0.41398503,-0.417288867,-0.765397049
3258,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2018,0.184083722,1,0.097215459,36.36,0,1.36,-0.035174633,-0.168406251,0.164495542,-0.152180366,-1.199475518,-0.218274323,-1.043010548,0.651093373,-0.09646396,-0.732538927,-0.44158745,-0.428448585,-0.695091028
3259,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2018,0.214348206,1,0.097215459,36.91,1,1.91,-0.035174633,-0.168406251,-0.589256066,-0.35631242,0.442008252,-0.218274323,-1.043010548,0.651093373,-0.09646396,-0.732538927,-0.44158745,0.520827903,-0.695091028
3260,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2019,0.183857662,1,0.10082081,36.55,0,1.55,-0.035174633,-0.168406251,-0.313271021,0.003920616,-1.466693806,-0.088449325,-1.050110345,0.737394254,-0.118929361,-0.732538927,-0.570240197,-0.435539188,-0.635140406
3261,38.2611,-90.5377,Jefferson County,Hispanic or Latino,2019,0.220663265,1,0.10082081,36.58,1,1.58,-0.035174633,-0.168406251,1.376052533,-0.368320188,-2.230174629,-0.088449325,-1.050110345,0.737394254,-0.118929361,-0.732538927,-0.570240197,0.718906186,-0.635140406
3262,38.2611,-90.5377,Jefferson County,Not Hispanic or Latino,2020,0.183199942,1,0.103925431,37.18,0,2.18,-0.035174633,-0.168406251,-0.290127621,0.093978875,-1.161301477,0.07604447,-1.060432404,0.506448234,-0.062765858,-0.732538927,-0.673075795,-0.456169248,-0.58351604
3263,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2005,0.195482644,2,0.192888949,35.5,0,0.5,-1.716694454,-0.408269357,-1.732250734,-1.851279518,-1.2758236,-1.099567131,1.46310297,NA,NA,-1.276101281,0.681925619,-0.07090974,0.895790194
3264,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2011,0.187065064,2,0.091156118,35.38,0,0.38,-1.716694454,-0.408269357,-2.301433728,-1.545081438,-1.390345724,-0.590115474,1.763850632,NA,NA,-1.107409516,0.473877934,-0.334935744,-0.795847171
3265,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2012,0.187860669,2,0.090978304,35.2,0,0.2,-1.716694454,-0.408269357,-1.999990943,-1.449019295,-1.046779353,-0.459491963,1.895525866,NA,NA,-1.107409516,0.534163855,-0.30998078,-0.798803904
3266,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2013,0.187169855,2,0.09275208,35.09,0,0.09,-1.716694454,-0.408269357,-1.999701651,-1.370968804,-1.313997641,-0.549857082,1.891434395,NA,NA,-1.107409516,0.446697148,-0.331648867,-0.76930914
3267,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2017,0.184109319,2,0.094440273,35.37,0,0.37,-1.716694454,-0.408269357,-1.75322444,-0.938689161,-1.123127436,-0.256070632,1.304587118,NA,NA,-1.013691869,0.4419771,-0.427645709,-0.741237471
3268,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2018,0.184072689,2,0.095557058,35.47,0,0.47,-1.716694454,-0.408269357,-1.863734175,-0.962704697,-2.039304423,-0.198244941,1.387148308,NA,NA,-1.013691869,0.090162634,-0.428794646,-0.722667309
3269,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2019,0.184142988,2,0.098311927,35.83,0,0.83,-1.716694454,-0.408269357,-2.147385472,-0.86063867,-1.9247823,-0.124582064,1.61659413,NA,NA,-1.013691869,-0.307816009,-0.426589646,-0.676858701
3270,29.8841,-94.1629,Jefferson County,Not Hispanic or Latino,2020,0.184271702,2,0.100439687,36.57,0,1.57,-1.716694454,-0.408269357,-2.223903338,-0.608475545,-1.619389971,0.015091268,1.415295155,NA,NA,-1.013691869,-0.156033035,-0.4225524,-0.641477809
3271,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2003,0.204643357,1,0.144252676,36.31,0,1.31,0.230853565,-1.141885758,-1.005837267,0.610312892,0.022093799,-0.30265059,-0.120371483,-1.462062709,-1.107407012,0.616995193,0.394833303,0.216425391,0.087054844
3272,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2004,0.199414943,1,0.148431561,36.83,0,1.83,0.230853565,-1.141885758,-1.222372703,0.550274053,-0.206950448,-0.195317058,-0.139262433,-1.217138377,-1.230966718,0.616995193,0.269741035,0.052430839,0.156542324
3273,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2005,0.196355398,1,0.151690961,37.08,0,2.08,0.230853565,-1.141885758,-1.040263074,0.604309008,-0.321472571,-0.149003271,-0.083821781,-1.463278214,-1.129872413,0.616995193,0.332287171,-0.043534918,0.210740391
3274,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2006,0.192057286,1,0.156814182,36.66,0,1.66,0.230853565,-1.141885758,-1.222517349,0.51425075,-0.321472571,-0.043666022,-0.116941992,-1.426813053,-1.141105114,0.616995193,0.207194902,-0.178349596,0.295930511
3275,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2007,0.189069378,1,0.159486084,36.97,0,1.97,0.230853565,-1.141885758,-1.154678258,0.568285705,0.251138046,0.039445931,-0.091072021,-1.391563397,-1.186035916,0.616995193,0.175921834,-0.272068386,0.340359524
3276,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2008,0.18517714,1,0.162237265,37.32,0,2.32,0.230853565,-1.141885758,-0.96866318,0.466219678,0.289312087,0.096938908,-0.044772293,-1.613393127,-1.320828323,0.616995193,0.269741035,-0.394152411,0.386106807
3277,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2009,0.181917793,1,0.166452052,37.64,0,2.64,0.230853565,-1.141885758,-1.004390804,0.538266285,0.174789964,-0.070150056,-0.122262722,-1.228685678,-1.320828323,0.982494017,0.113375699,-0.496385162,0.456191273
3278,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2010,0.17865173,1,0.169647718,37.94,0,2.94,0.230853565,-1.141885758,-1.037514795,0.706375035,0.098441881,-0.014852991,-0.088039892,-1.545324826,-1.197268616,0.982494017,0.177549818,-0.598828568,0.509329556
3279,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2011,0.176799641,1,0.08792364,38.13,0,3.13,0.230853565,-1.141885758,-0.749813404,0.688363383,0.442008252,0.116901748,-0.08805369,-1.336257903,-1.27589752,0.982494017,0.205442897,-0.656921234,-0.849597573
3280,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2012,0.176599243,1,0.090130637,38.13,0,3.13,0.230853565,-1.141885758,-0.762397628,0.92851874,0.632878458,0.240538265,-0.096104812,-1.69118547,-0.983847305,0.982494017,0.120883652,-0.663206922,-0.812899109
3281,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2013,0.17586868,1,0.092991864,37.76,0,2.76,0.230853565,-1.141885758,-1.007717668,1.018576999,0.327486128,0.382407509,-0.094637306,-1.277305893,-1.343293724,0.982494017,0.002055866,-0.686121777,-0.765321956
3282,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2014,0.178524609,1,0.09513945,37.75,0,2.75,0.230853565,-1.141885758,-0.933658788,1.132650794,0.442008252,0.593547805,-0.064927883,-1.215922872,-1.253432119,0.982494017,0.168677721,-0.602815848,-0.729611392
3283,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2015,0.178921896,1,0.096796811,37.8,0,2.8,0.230853565,-1.141885758,-0.720884154,1.198693517,0.480182293,0.750854978,-0.022649336,-0.990446626,-1.107407012,0.982494017,0.049168663,-0.590354535,-0.702052405
3284,39.5864,-105.2505,Jefferson County,Hispanic or Latino,2015,0.23640438,1,0.096796811,35.04,1,0.04,0.230853565,-1.141885758,-1.357616947,-0.536428938,0.174789964,0.750854978,-0.022649336,-0.990446626,-1.107407012,0.982494017,0.049168663,1.212642354,-0.702052405
3285,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2016,0.179654469,1,0.098965041,37.65,0,2.65,0.230853565,-1.141885758,-0.658396974,1.402825571,0.747400581,0.803224159,0.044492175,-1.590906278,-1.07370891,1.685376371,0.209148011,-0.567376634,-0.665998568
3286,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2017,0.179962532,1,0.103414868,38.12,0,3.12,0.230853565,-1.141885758,-0.894315008,1.546918785,0.594704416,0.937707153,0.066863702,-1.441399117,-1.028778108,1.685376371,0.153100079,-0.557713923,-0.592005802
3287,39.5864,-105.2505,Jefferson County,Hispanic or Latino,2017,0.235334073,1,0.103414868,35.34,1,0.34,0.230853565,-1.141885758,-1.404048393,-0.308281349,-0.054254283,0.937707153,0.066863702,-1.441399117,-1.028778108,1.685376371,0.153100079,1.179071081,-0.592005802
3288,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2018,0.183116343,1,0.107422909,38.53,0,3.53,0.230853565,-1.141885758,-0.93047657,1.666996464,0.403834211,1.123561186,0.120557045,-1.671129632,-1.129872413,1.685376371,0.226658271,-0.458791416,-0.525359156
3289,39.5864,-105.2505,Jefferson County,Hispanic or Latino,2018,0.236858793,1,0.107422909,35.67,1,0.67,0.230853565,-1.141885758,-1.701441083,-0.170192018,-0.054254283,1.123561186,0.120557045,-1.671129632,-1.129872413,1.685376371,0.226658271,1.226895483,-0.525359156
3290,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2019,0.184446129,1,0.111037934,38.52,0,3.52,0.230853565,-1.141885758,-1.044602462,1.93717124,0.251138046,1.400645394,0.188578811,-1.435929343,-1.320828323,1.685376371,0.122017333,-0.417081318,-0.465247673
3291,39.5864,-105.2505,Jefferson County,Hispanic or Latino,2019,0.239252933,1,0.111037934,35.33,1,0.33,0.230853565,-1.141885758,-1.889625854,-0.35631242,-0.130602366,1.400645394,0.188578811,-1.435929343,-1.320828323,1.685376371,0.122017333,1.301990132,-0.465247673
3292,39.5864,-105.2505,Jefferson County,Hispanic or Latino,2020,0.238902508,1,0.113665065,35.96,1,0.96,0.230853565,-1.141885758,-1.474635763,0.075967223,0.289312087,1.570129899,0.106732705,-1.756215008,-1.118639712,1.685376371,-0.065510796,1.290998694,-0.421563123
3293,39.5864,-105.2505,Jefferson County,Not Hispanic or Latino,2020,0.187137511,1,0.113665065,38.82,0,3.82,0.230853565,-1.141885758,-1.395514264,1.979198428,0.327486128,1.570129899,0.106732705,-1.756215008,-1.118639712,1.685376371,-0.065510796,-0.33266337,-0.421563123
3294,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2005,0.211704353,1,0.177359086,35.94,0,0.94,-1.736145244,-0.141258554,-1.568221887,-1.046759072,-1.543041888,-0.781692188,-0.090642929,0.966517016,1.419950618,-0.788769515,0.439630917,0.43790075,0.637555991
3295,29.7872,-90.1274,Jefferson Parish,Hispanic or Latino,2005,0.22804852,1,0.177359086,35.59,1,0.59,-1.736145244,-0.141258554,-1.042288122,-0.932685277,-1.237649559,-0.781692188,-0.090642929,0.966517016,1.419950618,-0.788769515,0.439630917,0.950552261,0.637555991
3296,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2011,0.193727255,1,0.094959063,35.38,0,0.38,-1.736145244,-0.141258554,-1.575888138,-0.776584295,-1.046779353,-0.156855321,0.10972157,0.299204569,1.408717917,-0.629449515,-0.324208528,-0.125969311,-0.73261091
3297,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2012,0.193549757,1,0.096380602,35.34,0,0.34,-1.736145244,-0.141258554,-1.710843089,-0.674518268,-0.855909147,-0.02363664,0.086504187,1.750517978,1.521044923,-0.629449515,-0.517708287,-0.131536717,-0.708973226
3298,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2013,0.192764235,1,0.098617898,35.65,0,0.65,-1.736145244,-0.141258554,-1.72082368,-0.584460009,-1.161301477,-0.0212411,0.036914293,1.303819755,1.27392551,-0.629449515,-0.32987998,-0.156175418,-0.671770943
3299,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2014,0.193035228,1,0.100556177,35.21,0,0.21,-1.736145244,-0.141258554,-1.358918763,-0.428359027,-0.855909147,0.056680516,0.047151305,0.685127523,1.184063906,-0.629449515,-0.19739608,-0.147675446,-0.639540786
3300,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2015,0.191898771,1,0.103209092,35.13,0,0.13,-1.736145244,-0.141258554,-1.470585668,-0.206215322,-0.894083189,0.135467188,0.088279034,1.304427508,1.521044923,-0.629449515,-0.223498686,-0.183321581,-0.595427493
3301,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2016,0.190893095,1,0.105255904,35.53,0,0.53,-1.736145244,-0.141258554,-1.6814799,-0.104149295,-1.123127436,0.105522929,0.068964401,1.422939281,1.521044923,-0.114002456,-0.415164825,-0.214865638,-0.561392623
3302,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2017,0.190421871,1,0.109670035,35.65,0,0.65,-1.736145244,-0.141258554,-1.563159268,-0.032102688,-1.046779353,0.17665718,0.086477395,1.676372151,1.498579522,-0.114002456,-0.553873809,-0.22964606,-0.487993418
3303,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2018,0.190200567,1,0.113699719,35.94,0,0.94,-1.736145244,-0.141258554,-1.77058199,0.039943919,-1.237649559,0.279865058,0.077796398,1.453934668,1.487346821,-0.114002456,-0.686048208,-0.236587486,-0.420986888
3304,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2019,0.189745792,1,0.11812386,35.95,0,0.95,-1.736145244,-0.141258554,-2.086634047,0.160021598,-1.581215929,0.375553601,0.119491139,1.292272454,1.476114121,-0.114002456,-0.68000367,-0.250851969,-0.347421234
3305,29.7872,-90.1274,Jefferson Parish,Not Hispanic or Latino,2020,0.189271751,1,0.121304965,36.89,0,1.89,-1.736145244,-0.141258554,-2.199168829,0.274095392,-1.619389971,0.625821062,-0.025141153,1.50194713,1.532277624,-0.114002456,-1.133690768,-0.26572075,-0.294525074
3306,39.49,-86.1016,Johnson County,Not Hispanic or Latino,2010,0.197645217,1,0.167714494,35.23,0,0.23,0.21150314,0.125110444,0.791537036,-0.668514384,-0.016080242,-0.524570819,-0.899764537,-0.276944975,-0.523306582,-0.376411868,-0.044663812,-0.003078427,0.477183454
3307,39.49,-86.1016,Johnson County,Not Hispanic or Latino,2013,0.195758425,1,0.089524885,35.36,0,0.36,0.21150314,0.125110444,0.734835706,-0.476390098,0.212964005,-0.263523425,-0.765864895,0.087706635,-0.646866288,-0.376411868,-0.0056133,-0.062259587,-0.822971695
3308,39.49,-86.1016,Johnson County,Not Hispanic or Latino,2014,0.196568837,1,0.091503493,35.42,0,0.42,0.21150314,0.125110444,0.589610871,-0.368320188,0.174789964,-0.178282101,-0.73725243,0.023892603,-0.860287599,-0.376411868,0.11950015,-0.036840186,-0.790070938
3309,39.49,-86.1016,Johnson County,Hispanic or Latino,2014,0.23213231,1,0.091503493,36.21,1,1.21,0.21150314,0.125110444,1.708015677,-0.140172599,1.549055445,-0.178282101,-0.73725243,0.023892603,-0.860287599,-0.376411868,0.11950015,1.07864451,-0.790070938
3310,39.49,-86.1016,Johnson County,Not Hispanic or Latino,2015,0.196872316,1,0.092986427,35.29,0,0.29,0.21150314,0.125110444,0.290482426,-0.242238625,-0.321472571,-0.074741509,-0.689243057,0.313790633,-0.523306582,-0.376411868,0.034515745,-0.027321257,-0.765412363
3311,39.49,-86.1016,Johnson County,Not Hispanic or Latino,2016,0.195513432,1,0.093563994,35.4,0,0.4,0.21150314,0.125110444,0.485176279,-0.248242509,-0.054254283,0.000784566,-0.668197192,0.370311633,-0.309885271,0.270239898,0.008120584,-0.069944043,-0.755808444
3312,39.49,-86.1016,Johnson County,Hispanic or Latino,2017,0.239060832,1,0.096510378,35.89,1,0.89,0.21150314,0.125110444,0.100127961,0.220060437,-1.390345724,0.071852274,-0.664037671,0.273678956,-0.321117971,0.270239898,-0.027077211,1.295964688,-0.70681528
